Date,StartDateTime,EndDateTime,Sensor,Translate01,Translate02,Message,SensorType,Activity
2013-03-21,2013-03-21 12:04:20,2013-03-21 12:10:06,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Lunch
2013-03-21,2013-03-21 12:10:13,2013-03-21 12:10:18,LS016,Ignore,Ignore,28,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 12:10:18,2013-03-21 12:10:18,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Lunch_Dishes
2013-03-21,2013-03-21 12:10:18,2013-03-21 12:10:18,LS001,Ignore,Ignore,39,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 12:10:18,2013-03-21 12:10:18,M001,Kitchen,Kitchen,ON,Control4-Motion,Wash_Lunch_Dishes
2013-03-21,2013-03-21 12:10:18,2013-03-21 12:10:22,LS013,Ignore,Ignore,52,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 12:10:22,2013-03-21 12:14:57,M001,Kitchen,Kitchen,OFF,Control4-Motion,Wash_Lunch_Dishes
2013-03-21,2013-03-21 12:14:59,2013-03-21 12:17:05,LS013,Ignore,Ignore,18,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 12:17:05,2013-03-21 12:59:00,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-21,2013-03-21 12:59:01,2013-03-21 12:59:58,LS007,Ignore,Ignore,12,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 12:59:58,2013-03-21 13:01:11,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-21,2013-03-21 13:01:15,2013-03-21 13:01:50,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Other_Activity
2013-03-21,2013-03-21 13:01:50,2013-03-21 13:03:39,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-21,2013-03-21 13:03:44,2013-03-21 13:09:15,LS004,Ignore,Ignore,13,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 13:09:15,2013-03-21 13:11:50,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-21,2013-03-21 13:11:57,2013-03-21 13:13:10,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-21,2013-03-21 13:13:15,2013-03-21 13:14:21,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-21,2013-03-21 13:14:27,2013-03-21 14:29:04,T107,Ignore,LivingRoomTemp,24,Control4-Temperature,Other_Activity
2013-03-21,2013-03-21 14:29:56,2013-03-21 14:30:06,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-21,2013-03-21 14:30:07,2013-03-21 14:30:07,LS007,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 14:30:08,2013-03-21 14:35:50,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-21,2013-03-21 14:35:50,2013-03-21 14:35:51,LS016,Ignore,Ignore,11,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 14:35:51,2013-03-21 14:36:36,M004,LivingRoom,Hall,ON,Control4-Motion,Step_Out
2013-03-21,2013-03-21 14:36:37,2013-03-21 14:36:37,LS016,Ignore,Ignore,10,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 14:36:37,2013-03-21 14:36:37,M004,LivingRoom,Hall,OFF,Control4-Motion,Step_Out
2013-03-21,2013-03-21 14:36:38,2013-03-21 14:36:43,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-21,2013-03-21 14:36:44,2013-03-21 14:36:44,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-21,2013-03-21 14:36:45,2013-03-21 14:36:45,MA016,LivingRoom,LivingRoom,OFF,Control4-MotionArea,Other_Activity
2013-03-21,2013-03-21 14:36:46,2013-03-21 14:36:57,M004,LivingRoom,Hall,OFF,Control4-Motion,Leave_Home
2013-03-21,2013-03-21 14:39:04,2013-03-21 16:09:04,LS014,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 16:10:13,2013-03-21 16:10:37,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-21,2013-03-21 16:10:47,2013-03-21 16:11:02,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-21,2013-03-21 16:11:02,2013-03-21 16:12:50,M001,Kitchen,Kitchen,ON,Control4-Motion,Drink
2013-03-21,2013-03-21 16:12:50,2013-03-21 16:14:06,LS013,Ignore,Ignore,14,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 16:14:06,2013-03-21 16:22:43,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Relax
2013-03-21,2013-03-21 16:22:48,2013-03-21 16:22:48,LS001,Ignore,Ignore,27,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 16:22:50,2013-03-21 16:23:05,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-21,2013-03-21 16:23:46,2013-03-21 16:43:50,LS012,Ignore,Ignore,17,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 16:43:59,2013-03-21 16:44:31,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-21,2013-03-21 16:45:25,2013-03-21 16:48:24,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-21,2013-03-21 16:48:32,2013-03-21 16:52:48,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-21,2013-03-21 16:52:51,2013-03-21 16:52:51,LS013,Ignore,Ignore,10,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 16:52:52,2013-03-21 16:52:52,M001,Kitchen,Kitchen,OFF,Control4-Motion,Cook_Dinner
2013-03-21,2013-03-21 16:52:52,2013-03-21 16:52:52,LS011,Ignore,Ignore,32,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 16:52:52,2013-03-21 16:52:52,MA011,Kitchen,Kitchen,OFF,Control4-MotionArea,Cook_Dinner
2013-03-21,2013-03-21 16:52:54,2013-03-21 16:53:07,LS013,Ignore,Ignore,11,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 16:53:07,2013-03-21 16:54:35,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-21,2013-03-21 16:54:37,2013-03-21 16:54:48,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-21,2013-03-21 16:54:49,2013-03-21 16:58:23,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-21,2013-03-21 16:58:24,2013-03-21 16:58:34,LS013,Ignore,Ignore,15,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 16:58:34,2013-03-21 17:06:48,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Dinner
2013-03-21,2013-03-21 17:07:23,2013-03-21 17:07:23,LS004,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 17:07:23,2013-03-21 17:07:44,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-21,2013-03-21 17:08:02,2013-03-21 17:16:44,LS002,Ignore,Ignore,36,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 17:16:57,2013-03-21 17:17:19,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-21,2013-03-21 17:17:21,2013-03-21 17:17:26,LS006,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 17:17:27,2013-03-21 17:24:12,M001,Kitchen,Kitchen,ON,Control4-Motion,Wash_Dinner_Dishes
2013-03-21,2013-03-21 17:24:13,2013-03-21 17:24:31,LS013,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 17:24:31,2013-03-21 18:36:25,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-21,2013-03-21 18:36:27,2013-03-21 18:36:40,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-21,2013-03-21 18:36:42,2013-03-21 18:36:42,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Evening_Meds
2013-03-21,2013-03-21 18:36:42,2013-03-21 18:36:42,MA013,DiningRoom,DiningRoom,OFF,Control4-MotionArea,Other_Activity
2013-03-21,2013-03-21 18:36:42,2013-03-21 18:37:42,M001,Kitchen,Kitchen,ON,Control4-Motion,Evening_Meds
2013-03-21,2013-03-21 18:37:43,2013-03-21 18:37:53,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-21,2013-03-21 18:37:58,2013-03-21 18:43:17,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-21,2013-03-21 18:43:27,2013-03-21 18:44:18,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-21,2013-03-21 18:44:35,2013-03-21 18:52:47,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-21,2013-03-21 18:53:01,2013-03-21 18:54:16,LS004,Ignore,Ignore,9,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 18:54:16,2013-03-21 18:55:44,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-21,2013-03-21 18:55:45,2013-03-21 18:58:09,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Work_At_Table
2013-03-21,2013-03-21 18:58:19,2013-03-21 19:00:29,LS011,Ignore,Ignore,31,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 19:00:29,2013-03-21 19:00:39,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-21,2013-03-21 19:04:45,2013-03-21 19:29:01,M003,OutsideDoor,Entry,ON,Control4-Motion,Entertain_Guests
2013-03-21,2013-03-21 19:29:03,2013-03-21 19:29:10,LS003,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 19:29:14,2013-03-21 19:53:39,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-21,2013-03-21 19:53:45,2013-03-21 19:54:16,LS012,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 19:54:16,2013-03-21 19:56:00,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-21,2013-03-21 19:56:01,2013-03-21 19:56:44,LS002,Ignore,Ignore,8,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 19:56:44,2013-03-21 19:59:28,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-21,2013-03-21 19:59:28,2013-03-21 20:08:06,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-21,2013-03-21 20:08:16,2013-03-21 20:08:22,LS004,Ignore,Ignore,16,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 20:08:23,2013-03-21 20:12:57,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-21,2013-03-21 20:13:00,2013-03-21 20:13:47,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-21,2013-03-21 20:13:48,2013-03-22 03:40:16,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-28,2013-03-28 00:22:40,2013-03-28 00:25:12,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 00:25:12,2013-03-28 00:29:13,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-28,2013-03-28 00:29:20,2013-03-28 00:29:41,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-28,2013-03-28 00:29:41,2013-03-28 00:30:35,M001,Kitchen,Kitchen,ON,Control4-Motion,Drink
2013-03-28,2013-03-28 00:30:36,2013-03-28 00:34:36,LS013,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 00:34:36,2013-03-28 00:37:44,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-28,2013-03-28 00:37:48,2013-03-28 00:39:47,LS006,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 00:41:03,2013-03-28 06:33:00,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-28,2013-03-28 06:33:04,2013-03-28 06:35:42,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 06:35:47,2013-03-28 06:42:28,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-28,2013-03-28 06:42:35,2013-03-28 06:43:03,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-28,2013-03-28 06:43:03,2013-03-28 06:48:47,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Breakfast
2013-03-28,2013-03-28 06:48:47,2013-03-28 06:49:37,LS001,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 06:49:56,2013-03-28 07:09:38,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Breakfast
2013-03-28,2013-03-28 07:09:39,2013-03-28 08:16:51,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-28,2013-03-28 08:17:02,2013-03-28 08:19:04,LS016,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 08:19:06,2013-03-28 08:23:59,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Breakfast_Dishes
2013-03-28,2013-03-28 08:23:59,2013-03-28 08:24:24,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 08:24:25,2013-03-28 08:25:46,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Morning_Meds
2013-03-28,2013-03-28 08:25:46,2013-03-28 08:27:03,LS002,Ignore,Ignore,1,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 08:27:05,2013-03-28 08:33:21,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-28,2013-03-28 08:33:24,2013-03-28 08:33:28,LS004,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 08:33:33,2013-03-28 08:53:11,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-28,2013-03-28 08:53:16,2013-03-28 08:53:21,LS016,Ignore,Ignore,10,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 08:53:27,2013-03-28 08:55:54,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-28,2013-03-28 08:55:54,2013-03-28 08:56:46,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 08:56:46,2013-03-28 08:58:54,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-28,2013-03-28 08:58:57,2013-03-28 08:59:16,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 08:59:23,2013-03-28 09:04:43,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-28,2013-03-28 09:04:54,2013-03-28 09:05:32,LS013,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 09:05:36,2013-03-28 09:05:49,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-28,2013-03-28 09:11:21,2013-03-28 12:22:00,LS012,Ignore,Ignore,16,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 12:22:30,2013-03-28 12:23:09,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-28,2013-03-28 12:23:13,2013-03-28 12:23:17,LS013,Ignore,Ignore,47,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 12:23:17,2013-03-28 12:33:15,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-28,2013-03-28 12:33:16,2013-03-28 12:33:52,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 12:33:53,2013-03-28 13:31:24,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-28,2013-03-28 13:31:24,2013-03-28 13:32:48,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 13:32:48,2013-03-28 13:40:22,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-28,2013-03-28 13:40:25,2013-03-28 13:41:30,LS015,Ignore,Ignore,23,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 13:41:30,2013-03-28 13:43:04,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-28,2013-03-28 13:43:12,2013-03-28 13:43:43,M003,OutsideDoor,Entry,ON,Control4-Motion,Leave_Home
2013-03-28,2013-03-28 13:48:33,2013-03-28 17:05:00,LS016,Ignore,Ignore,52,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 17:05:55,2013-03-28 17:06:45,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-28,2013-03-28 17:06:49,2013-03-28 17:06:51,LS013,Ignore,Ignore,10,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 17:06:51,2013-03-28 17:06:52,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-28,2013-03-28 17:06:52,2013-03-28 17:06:53,MA013,DiningRoom,DiningRoom,OFF,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 17:06:53,2013-03-28 17:06:53,M001,Kitchen,Kitchen,OFF,Control4-Motion,Cook_Dinner
2013-03-28,2013-03-28 17:06:53,2013-03-28 17:06:53,LS001,Ignore,Ignore,1,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 17:06:54,2013-03-28 17:07:24,M001,Kitchen,Kitchen,ON,Control4-Motion,Cook_Dinner
2013-03-28,2013-03-28 17:07:28,2013-03-28 17:07:56,LS013,Ignore,Ignore,12,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 17:07:57,2013-03-28 17:10:17,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-28,2013-03-28 17:10:18,2013-03-28 17:10:42,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 17:10:42,2013-03-28 17:12:14,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-28,2013-03-28 17:12:19,2013-03-28 17:17:17,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-28,2013-03-28 17:17:17,2013-03-28 17:23:40,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-28,2013-03-28 17:23:40,2013-03-28 17:23:40,LS013,Ignore,Ignore,9,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 17:23:40,2013-03-28 17:23:40,MA011,Kitchen,Kitchen,OFF,Control4-MotionArea,Cook_Dinner
2013-03-28,2013-03-28 17:23:43,2013-03-28 17:24:15,MA013,DiningRoom,DiningRoom,OFF,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 17:24:15,2013-03-28 17:27:42,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-28,2013-03-28 17:27:43,2013-03-28 17:27:50,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 17:27:54,2013-03-28 17:28:20,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Dinner
2013-03-28,2013-03-28 17:37:10,2013-03-28 17:55:44,LS002,Ignore,Ignore,35,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 17:55:44,2013-03-28 18:44:25,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-28,2013-03-28 18:44:25,2013-03-28 18:44:41,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 18:44:42,2013-03-28 19:02:38,M001,Kitchen,Kitchen,ON,Control4-Motion,Wash_Dinner_Dishes
2013-03-28,2013-03-28 19:02:39,2013-03-28 19:02:50,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 19:02:51,2013-03-28 19:03:04,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Evening_Meds
2013-03-28,2013-03-28 19:03:04,2013-03-28 19:03:15,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 19:03:18,2013-03-28 19:07:39,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-28,2013-03-28 19:07:49,2013-03-28 19:08:58,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 19:08:58,2013-03-28 19:11:09,M001,Kitchen,Kitchen,ON,Control4-Motion,Drink
2013-03-28,2013-03-28 19:11:09,2013-03-28 19:15:16,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 19:15:17,2013-03-28 19:18:25,M001,Kitchen,Kitchen,ON,Control4-Motion,Wash_Dishes
2013-03-28,2013-03-28 19:18:26,2013-03-28 19:18:26,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 19:18:26,2013-03-28 19:18:26,MA011,Kitchen,Kitchen,OFF,Control4-MotionArea,Wash_Dishes
2013-03-28,2013-03-28 19:18:29,2013-03-28 19:18:45,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 19:18:49,2013-03-28 19:56:41,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-28,2013-03-28 19:56:54,2013-03-28 20:00:59,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 20:01:00,2013-03-28 20:02:51,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-28,2013-03-28 20:02:55,2013-03-28 20:05:22,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 20:05:26,2013-03-28 20:08:33,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Work_At_Table
2013-03-28,2013-03-28 20:09:58,2013-03-28 20:14:59,T103,Ignore,BathroomTemp,24,Control4-Temperature,Other_Activity
2013-03-28,2013-03-28 20:15:04,2013-03-28 21:07:24,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-28,2013-03-28 21:07:31,2013-03-28 21:07:41,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 21:07:41,2013-03-28 21:08:49,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-28,2013-03-28 21:08:50,2013-03-28 21:08:50,LS001,Ignore,Ignore,23,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 21:08:50,2013-03-28 21:08:50,M001,Kitchen,Kitchen,ON,Control4-Motion,Wash_Dishes
2013-03-28,2013-03-28 21:08:54,2013-03-28 21:08:54,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 21:08:54,2013-03-28 21:08:54,M001,Kitchen,Kitchen,OFF,Control4-Motion,Wash_Dishes
2013-03-28,2013-03-28 21:08:54,2013-03-28 21:08:54,LS011,Ignore,Ignore,31,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 21:08:54,2013-03-28 21:08:54,MA011,Kitchen,Kitchen,OFF,Control4-MotionArea,Wash_Dishes
2013-03-28,2013-03-28 21:08:55,2013-03-28 21:09:39,MA013,DiningRoom,DiningRoom,OFF,Control4-MotionArea,Other_Activity
2013-03-28,2013-03-28 21:09:39,2013-03-28 21:12:21,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-28,2013-03-28 21:12:21,2013-03-28 21:12:42,LS001,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 21:12:44,2013-03-28 21:18:16,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-28,2013-03-28 21:18:20,2013-03-28 21:19:08,LS003,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-28,2013-03-28 21:19:08,2013-03-28 21:27:22,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Read
2013-03-28,2013-03-28 21:27:23,2013-03-29 02:51:15,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
